Org,Project,URL,Published,Tags,Section,Subject,Authors,Org Type,Tools Used,Backstory,Notes
ABC News,Japan Earthquake: before and after,http://www.abc.net.au/news/specials/japan-quake-2011/,,,,,Andrew Kesper,national,,,
ABC News,Pluto comes into focus,http://www.abc.net.au/news/2015-07-09/pluto-comes-into-focus/6566818,7/9/2015,"interactive presentation, timeline, video",,,"Ben Spraggon, Ash Kyd, Colin Gourlay",national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Daily Star,"Liens and foreclosures, broken down by company",http://azstarnet.com/app/maps/foreclosures/,,interactive map,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Arizona Central,Yarnell Hill Fire: Remembering the fallen firefighters,http://www.azcentral.com/news/free/20130701yarnell-hill-fire-firefighters-names.html,7/2/2013,interactive feature,,,,national,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Los Angeles Times,Election 2012 | Outside spending shapes 2012 election,http://graphics.latimes.com/2012-election-outside-spending/,8/31/2012,"interactive graphic, video",,,"Stephanie Ferrell, Matea Gold, Maloy Moore, Anthony Pesce, Daniel Schonhaut",national,,,
Los Angeles Times,Election 2012 | Democratic National Convention speeches,http://graphics.latimes.com/vignette-democratic-national-convention-speeches/,,video gallery,,,"Armand Emamdjomeh, Evan Wagstaff",national,,,
Los Angeles Times,Fall TV preview,http://timelines.latimes.com/la-et-st-fall-tv-preview-2012/,9/6/2012,"video, timeline",,,"Robert Lloyd, Nardine Saad",national,ProPublica's TimelineSetter,,
Los Angeles Times,The Homicide Report,http://projects.latimes.com/homicide/map/,,"interactive map, interactive graphic, table, database",,,"Sarah Ardalani, Megan Garvey, Thomas Suh Lauder, Maloy Moore, Anthony Pesce, Sandra Poindexter, Ken Schwencke, Doug Smith, Ben Welsh",national,,,
Los Angeles Times,‘Innocence of Muslims’ unrest,http://timelines.latimes.com/unrest-timeline/,9/13/2012,timeline,,,Evan Wagstaff,national,ProPublica's TimelineSetter,,
Los Angeles Times,LAFD Data Controversy: LAFD report on CPR delays,http://documents.latimes.com/lafd-report-cpr-delays/,,"doc viewer, audio",,,"Thomas Suh Lauder, Robert J. Lopez, Ben Welsh",national,DocumentCloud,,
Los Angeles Times,MOCA Board: Meet the billionaires    ,http://graphics.latimes.com/towergraphic-moca-board-meet-billionaires/,9/14/2012,"interactive presentation, explainer",,,Anthony Pesce,national,,,
Los Angeles Times,A paper trail of abuse,http://documents.latimes.com/boy-scouts-paper-trail-of-abuse-documents/,9/16/2012,doc viewer,,,,national,DocumentCloud,,
Los Angeles Times,Emmys 2012: winners through the years,http://timelines.latimes.com/emmy-winners/,9/18/2012,timeline,,,"Noelene Clark, Patrick Kevin Day, Lily Mihalik, Maloy Moore, Jevon Phillips, Nardine Saad, Daniel Schonhaut, Aaron Williams",national,ProPublica's TimelineSetter,,
Los Angeles Times,Storyboard: Removing the shuttle from its Boeing 747 carrier,http://graphics.latimes.com/storyboard-removing-shuttle-its-boeing-747-carrier/,9/19/2012,"interactive graphic, stepper",,,"Raoul Ranoa, Anthony Pesce",national,,,
Los Angeles Times,Carmageddon II: Smash and Dash,http://graphics.latimes.com/towergraphic-carmageddon-ii-smash-and-dash/,9/25/2012,interactive graphic,,,"Maxwell Patrick Henderson, Brady MacDonald, Anthony Pesce",national,,,
Los Angeles Times,Election 2012 | Transcript: First Presidential Debate,http://timelines.latimes.com/first-presidential-debate/,10/3/2012,"timeline, transcript",,,Evan Wagstaff,national,ProPublica's TimelineSetter,,Modified version of ProPublica's Timeline tool
Los Angeles Times,L.A. Sidewalks,http://sidewalks.latimes.com/,,"interactive map, crowd source",,,,national,Google Maps,,
Los Angeles Times,Grand Park opens in downtown Los Angeles,http://graphics.latimes.com/towergraphic-grand-park-opens-downtown-los-angeles/,10/3/2012,interactive graphic,,,"Raoul Ranoa, Anthony Pesce",national,,,
Los Angeles Times,Election 2012 | Vice Presidential Debate,http://timelines.latimes.com/vice-presidential-debate/,10/11/2012,"timeline, transcript",,,Evan Wagstaff,national,ProPublica's TimelineSetter,,Modified version of ProPublica's Timeline tool
Los Angeles Times,Space shuttle Endeavour remembered,http://graphics.latimes.com/vignette-space-shuttle-endeavour-remembered/,10/12/2012,"interactive presentation, video",,,Armand Emamdjomeh,national,,,
Los Angeles Times,Endeavour’s trek through L.A.,http://timelines.latimes.com/endeavours-trek-through-la/,10/12/2012,"interactive presentation, timeline, map",,,Samantha Schaefer,national,ProPublica's TimelineSetter,,Modified version of ProPublica's Timeline tool
Los Angeles Times,Election 2012 | Second Presidential Debate,http://timelines.latimes.com/second-presidential-debate/,10/16/2012,"timeline, transcript",,,Evan Wagstaff,national,ProPublica's TimelineSetter,,Modified version of ProPublica's Timeline tool
Los Angeles Times,Inside the 'Perversion Files' | Tracking decades of allegations in the Boy Scouts,http://spreadsheets.latimes.com/boyscouts-cases/,10/16/2012,"interactive map, database",,,"Ken Schwencke, Maloy Moore, Adolfo Flores, Joseph Serna, Andrew Khouri, Marisa Gerber, Laura Nelson, Daniel Schonhaut, M’Ballu Tejan-Sei",national,Leaflet,,
Los Angeles Times,Case Study: The line that help didn’t cross,http://graphics.latimes.com/lafd-borders/,2012,"interactive map, stepper",,,"Thomas Suh Lauder, Robert J. Lopez, Kate Linthicum, Ben Welsh",national,,http://datadesk.latimes.com/posts/2012/10/lafd-border-analysis/,
Los Angeles Times,Money in politics: Outside spending in congressional races,http://graphics.latimes.com/congress-outside-spending-2012/,10/22/2012,interactive graphic,,,"Stephanie Ferrell, Maloy Moore, Mike Tahani",national,ProPublica's Stateface font,,
Los Angeles Times,Election 2012 | Final Presidential Debate,http://timelines.latimes.com/transcript-final-presidential-debate/,10/23/2012,"timeline, transcript",,,Evan Wagstaff,national,ProPublica's TimelineSetter,,Modified version of ProPublica's Timeline tool
Los Angeles Times,Election 2012 | Central issues of Election 2012,http://timelines.latimes.com/central-issues-election-2012/,2012,interactive presentation,,,"Evan Wagstaff, Armand Emamjomeh",national,ProPublica's TimelineSetter,,Modified version of ProPublica's Timeline tool
Los Angeles Times,Election 2012 | California election results,http://graphics.latimes.com/2012-election-results-california/#/counties,11/6/2012,"interactive map, cartogram, graphic, live coverage",,,,national,,,
Los Angeles Times,Election 2012 | U.S. election results,http://graphics.latimes.com/2012-election-results-national-map/,11/6/2012,"interactive map, cartogram, interactive graphic, live coverage",,,,national,,,
Los Angeles Times,How Los Angeles County voted,http://graphics.latimes.com/how-la-voted-2012/#9/34.2141/-118.6111,11/9/2012,interactive map,,,"Thomas Suh Lauder, Ben Welsh",national,"OpenStreet Maps, Leaflet, TileMill, GeoDjango, PostGIS",,
Los Angeles Times,"Dying for relief | A Times investigation: Legal drugs, deadly outcomes","http://www.latimes.com/news/science/prescription/la-me-prescription-deaths-20121111-html,0,2363903.htmlstory?main=true",11/11/2012,interactive presentation,,,,national,,,
Los Angeles Times,Dying for relief | Risk factors in prescription deaths,"http://www.latimes.com/news/science/prescription/la-me-prescription-deaths-interactive-html,0,6379113.htmlstory",11/11/2012,interactive graphic,,,"Hailey Branson-Potts, Doug Smith, Sandra Poindexter, Armand Emamdjomeh, Lily Mihalik",national,,,
Los Angeles Times,Rise in drug-induced deaths since 2000,http://graphics.latimes.com/usmap-state-drug-deaths/,9/18/2011,"interactive map, timeline",,,"Maloy Moore, Anthony Pesce, Sandra Poindexter, Doug Smith",national,,,
Los Angeles Times,California’s War Dead,http://projects.latimes.com/wardead/,,database,,,,national,,,
Los Angeles Times,How fast is LAFD where you live?,http://graphics.latimes.com/how-fast-is-lafd/#11/34.0475/-118.5967,2012,interactive map,,,"Ben Welsh, Robert Lopez, Kate Linthicum",national,"OpenStreet Maps, Leaflet, TileMill, GeoDjango, PostGIS",,
Los Angeles Times,Book to film: Tricks to turning pages into frames,http://graphics.latimes.com/towergraphic-tricks-turning-pages-frames/,11/14/2012,"interactive presentation, video",,,"Aaron Williams, Anthony Pesce",national,,,
Los Angeles Times,Orange County's Republican registration,"http://www.latimes.com/news/local/la-me-oc-gop-slider,0,5509681.htmlstory",11/19/2012,"before/after slider, map",,,Doug Smith,national,,,
Los Angeles Times,Dick Van Dyke reflects on his career,http://graphics.latimes.com/vignette-dick-van-dyke/,2012,"interactive presentation, video",,,Lily Mihalik,national,,,
Los Angeles Times,Past L.A. mayoral elections,http://graphics.latimes.com/la-mayoral-maps/#11/34.1380/-118.5222,2013,interactive map,,,"Thomas Suh Lauder, Ben Welsh",national,,,
Los Angeles Times,The culture of violence,"http://www.latimes.com/entertainment/news/la-et-violence-media-02-2013-dto,0,1405142.htmlstory",2/15/2013,interactive presentation,,,"Lily Mihalik, Armand Emamdjomeh",national,,,
Los Angeles Times,Los Angeles mayoral candidates: Where they stand,http://graphics.latimes.com/towergraphic-mayoral-candidate-questions/,2/21/2013,interactive presentation,,,Anthony Pesce,national,,,
Los Angeles Times,Orange County shootings,"http://www.latimes.com/news/local/la-orange-county-shootings-20130219-dto,0,3403438.htmlstory",2/19/2013,interactive map,,,,national,,,
Los Angeles Times,Southern California's housing recovery: An interactive map,"http://www.latimes.com/business/realestate/la-fi-recovery-markets-map-20130308-dto,0,7204398.htmlstory",3/9/2013,interactive map,,,Andrew Khouri,national,Google Maps,,
Los Angeles Times,Is the border secure?,"http://www.latimes.com/news/local/la-me-ff-secure-border-20130310-dto,0,7065262.htmlstory",3/10/2013,"interactive presentation, interactive map, interactive graphic",,,,national,,,
Los Angeles Times,The hunt for the Boston bombing suspects,http://timelines.latimes.com/hunt-boston-bombing-suspects/,4/18/2013,"interactive map, timeline",,,,national,"Google Maps, ProPublica's TimelineSetter",,
Los Angeles Times,Gay marriage chronology,http://graphics.latimes.com/usmap-gay-marriage-chronology/,4/25/2013,"interactive map, timeline",,,"Megan Garvey, Molly Hennessy-Fiske, Rong-Gong Lin II, Brady MacDonald, Mark McGonigle, Maloy Moore, Anthony Pesce, Ken Schwencke, James Wagner",national,,,
Los Angeles Times,L.A. street quality grades,http://graphics.latimes.com/la-streets-map,2013,interactive map,,,"Ben Poston, Ben Welsh",national,"OpenStreet Maps, Leaflet, TileMill, GeoDjango, PostGIS",,
Los Angeles Times,New fall TV shows,http://graphics.latimes.com/vignette-tv-upfronts-2013-network/,2013,"interactive feature, video",,,,national,,,
Los Angeles Times,2013-14 California budget proposal,http://graphics.latimes.com/california-2013-budget/,5/14/2013,interactive graphic,,,Armand Emamdjomeh,national,,,
Los Angeles Times,L.A.'s race for mayor | Forecast for L.A.'s mayor race: paltry turnout,"http://www.latimes.com/news/local/la-me-mayor-turnout-20130515-big-dto,0,1068221.htmlstory",5/15/2013,"interactive presentation, interactive map, interactive graphic",,,Ben Welsh,national,"OpenStreet Maps, Leaflet, TileMill, GeoDjango, PostGIS, D3.js",,
Los Angeles Times,100 years of Los Angeles mayoral turnout,http://spreadsheets.latimes.com/100-years-l-mayoral-turnout/,5/15/2013,database,,,Ben Welsh,national,,,
Los Angeles Times,Campaign contributions by special interest,http://graphics.latimes.com/mayoral-contributions/,5/19/2013,interactive graphic,,,"Maloy Moore, Anthony Pesce",national,,,
Los Angeles Times,"Los Angeles general election results, May 21, 2013",http://graphics.latimes.com/la-runoff-results-may-2013/,5/21/2013,live coverage,,,"Maloy Moore, Ben Welsh",national,,,
Los Angeles Times,L.A. mayoral election results,http://graphics.latimes.com/la-mayoral-maps/#10/33.9012/-118.6002,2013,interactive map,,,"Thomas Suh Lauder, Ben Welsh",national,"OpenStreet Maps, Leaflet",,
Los Angeles Times,Jonathan Gold's 101 Best Restaurants,http://ballots.latimes.com/lists/101-best-restaurants-jonathan-gold-2013/,2013,"interactive feature, interactive map",,,,national,,,
Los Angeles Times,The California Cook | 20 fresh recipes for 5 vegetables,http://graphics.latimes.com/cheatsheet-20-fresh-recipes-5-vegetables/,5/24/2013,interactive feature,,,,national,,,
Los Angeles Times,Remembrances | Tributes to California’s war dead,http://projects.latimes.com/wardead/memorial-day-2013/,2013,interactive feature,,,"Megan Garvey, Maloy Moore, Ben Welsh",national,,,
Los Angeles Times,Public Records: DWP salaries database,http://salaries.latimes.com/dwp/,6/4/2013,database,,,"Jack Dolan, Ben Poston, Ben Welsh",national,,,
Los Angeles Times,Highlights from the DOMA decision,http://timelines.latimes.com/highlights-doma-decision/,6/26/2013,"timeline, documents",,,Evan Wagstaff,national,ProPublica's TimelineSetter,,
Los Angeles Times,Highlights from the Prop. 8 decision,http://timelines.latimes.com/highlights-prop-8-decision/,6/26/2013,"timeline, documents",,,Evan Wagstaff,national,ProPublica's TimelineSetter,,
Los Angeles Times,Mountain fire near Idyllwild forces evacuations,http://graphics.latimes.com/responsivemap-mountain-fire-near-idyllwild/,7/16/2013,interactive map,,,,national,Google Maps,,
Los Angeles Times,Sharp fire near Wrightwood,http://graphics.latimes.com/responsivemap-sharp-fire-near-wrightwood/,8/9/2013,interactive map,,,,national,Google Maps,,
Los Angeles Times,"UPS cargo plane crashes near Birmingham, Ala. airport",http://graphics.latimes.com/responsivemap-plane-crash-near-birmingham/,8/14/2013,interactive map,,,,national,Google Maps,,
Los Angeles Times,"Critics’ Picks: Aug. 16-22, 2013",http://graphics.latimes.com/picksheet-critics-picks-aug-16-22-2013/,2013,interactive feature,,,,national,,,
Los Angeles Times,March on Washington: Musical highlights,http://graphics.latimes.com/vignette-march-washington-musical-highlights/,2013,"interactive feature, video",,,Randy Lewis,national,,,
Los Angeles Times,The Envelope | Emmys 2013: Play-at-home ballot,http://ballots.latimes.com/emmys-2013-play-home-ballot/,2013,interactive feature,,,"Anthony Pesce, Armand Emamdjomeh, Lily Mihalik",national,,,
Los Angeles Times,South Dakota snowfall,http://graphics.latimes.com/responsivemap-la-na-dead-cattle/,10/11/2013,interactive map,,,"Kedi Xia, Matt Moody",national,Leaflet.js,,
Los Angeles Times,Concrete risks: Many older L.A. buildings could collapse in an earthquake,"http://www.latimes.com/local/la-me-earthquake-concrete-20131013-dto,0,1555748.htmlstory",10/13/2013,"interactive presentation, graphic, video, slideshow",,,,national,,,
Los Angeles Times,Concrete risks: L.A.’s hidden dangers,http://graphics.latimes.com/non-ductile-concrete/,10/13/2013,interactive map,,,"Len De Groot, Armand Emamdjomeh, Rong-Gong Lin II, Raoul Ranoa, Doug Smith, Rosanna Xia",national,,,
Los Angeles Times,Inside the LAX shooting at Terminal 3,http://graphics.latimes.com/storyboard-shooting-LAX-airport/,11/1/2013,interactive graphic,,,"Javier Zarracina, Raoul Ranoa, Lorena Iniguez, Anthony Pesce",national,,,
Los Angeles Times,A glossary of turkey terms,http://graphics.latimes.com/towergraphic-glossary-turkey-terms/,11/8/2013,"interactive feature, explainer",,,Anthony Pesce,national,,,
Los Angeles Times,"Critics’ Picks: Nov. 8-14, 2013",http://graphics.latimes.com/picksheet-critics-picks-nov-8-14-2013/,11/7/2013,interactive feature,,,,national,,,
Los Angeles Times,AFI Film Fest 2013: A video guide,http://graphics.latimes.com/vignette-afi-film-fest-2013-video-guide/,2013,"interactive feature, video",,,Christy Khoshaba,national,,,
Los Angeles Times,The L.A. Aqueduct at 100,http://graphics.latimes.com/me-aqueduct/,10/28/2013,"interactive presentation, graphic, map, video, slideshow",,,"Armand Emamdjomeh, Stephanie Ferrell",national,,,
Los Angeles Times,The endangered A-10 'Warthog',http://graphics.latimes.com/storyboard-endangered-10-warthog/,11/19/2013,"interactive graphic, diagram, gif",,,"Javier Zarracina, Raoul Rañoa, Anthony Pesce",national,,,
Los Angeles Times,Southern California housing recovery,http://graphics.latimes.com/responsivemap-la-fi-median-home-prices/,11/20/2013,interactive map,,,"Andrew Khouri, Matt Moody",national,Leaflet.js,,
Los Angeles Times,Golden Globes: A look at award-worthy new TV series,http://graphics.latimes.com/towergraphic-la-et-st-freshman-shows/,11/21/2013,interactive feature,,,"Andrea Wang, Anthony Pesce",national,,,
Los Angeles Times,Health care marketplaces: Where are people enrolling?,http://graphics.latimes.com/responsivemap-health-care-enrollment-state/,11/13/2013,interactive map,,,,national,Leaflet.js,,
Los Angeles Times,A cold case revisited,"http://www.latimes.com/local/la-me-browne-cold-case-20131124-dto,0,4797936.htmlstory",11/24/2013,"interactive presentation, documents, interactive graphic, diagram, audio, map",,,,national,,,
Los Angeles Times,Sheriff's Department hired officers with histories of misconduct,http://graphics.latimes.com/behind-the-badge/,12/1/2013,"interactive presentation, audio",,,"Robert Faturechi, Ben Poston",national,Bootstrap,,
Los Angeles Times,A look inside the hiring files,http://graphics.latimes.com/badge-interactive/,12/1/2013,interactive feature,,,"Armand Emamdjomeh, Robert Faturechi, Ben Poston",national,Bootstrap,,
Los Angeles Times,"For Roger Mahony, clergy abuse cases were a threat to agenda",http://graphics.latimes.com/mahony/,12/1/2013,"interactive presentation, documents, graphic",,,,national,Bootstrap,,
Los Angeles Times,The Manhunt for Christopher Dorner,http://graphics.latimes.com/christopher-dorner-manhunt/,12/8/2013,"interactive presentation, illustration, map, video, document",,,,national,,,
Los Angeles Times,Grammys 2014: Play-at-home ballot,http://ballots.latimes.com/grammys-2014-play-home-ballot/,2013,"interactive feature, crowd source, game",,,"Anthony Pesce, Armand Emamdjomeh, Lily Mihalik",national,,,
Los Angeles Times,"Best of 2013: Projects from the L.A. Times
",http://timelines.latimes.com/special-projects-2013/,1/2/2014,interactive feature,,,,national,,,
Los Angeles Times,Older concrete buildings in Los Angeles,http://graphics.latimes.com/la-concrete-buildings/,1/25/2014,"interactive map, database",,,"Armand Emamdjomeh, Lily Mihalik, Ben Welsh",national,Bootstrap,,
Los Angeles Times,Injury claims by professional athletes,http://graphics.latimes.com/workers-comp-interactive/,2/1/2014,"interactive graphic, database",,,"Ken Bensinger, Armand Emamdjomeh, Maloy Moore, Sandra Poindexter",national,,,
Los Angeles Times,Dorner mistaken ID shooting,http://graphics.latimes.com/storyboard-Graphic-Dorner-mistaken-id-shooting/,2/4/2014,"diagram, explainer",,,"Javier Zarracina, Lorena Iñiguez Elebee, Anthony Pesce",national,,,
Los Angeles Times,Sochi 2014: A history of Winter Olympic medals,http://graphics.latimes.com/winter-olympics/,2014,"interactive graphic, timeline",,,Jon Schleuss,national,,,
Los Angeles Times,L.A.'s Eastside: Where do you draw the line?,http://maps.latimes.com/debates/eastside/,2/16/2014,"interactive map, crowd source",,,"Ben Welsh, Esmeralda Bermudez",national,"Leaflet.js, Bootstrap",,
Los Angeles Times, Jay Shells' 'Rap Quotes',http://guides.latimes.com/jay-shells-rap-quotes/,2/18/2014,interactive map,,,,national,"Leaflet.js, Bootstrap",,
Los Angeles Times,L.A. Marathon: How does your time compare?,http://graphics.latimes.com/la-marathon-2014/,3/8/2014,interactive map,,,"Armand Emamdjomeh, Lily Mihalik",national,"Leaflet.js, Bootstrap, OpenStreetMap",,
Los Angeles Times,Unequal Treatment: What makes a community healthy?,"http://www.latimes.com/nation/la-na-healthcare-disparity-20140309-dto,0,6819297.htmlstory#ixzz2vUd2RV8p",3/9/2014,"interactive presentation, slide show, video, map",,,,national,,,
Los Angeles Times,Mapping America's healthcare disparities,http://graphics.latimes.com/healthcare-disparity/,3/9/2014,interactive map,,,"Anthony Pesce, Noam N. Levey",national,,,
Los Angeles Times,Mapping the country's crowded homes,http://graphics.latimes.com/crowding-map/,2014,interactive map,,,"Ryan Menezes, Lily Mihalik",national,Leaflet.js,,
Los Angeles Times,President Kennedy is dead': Readers remember a terrible day,"http://www.latimes.com/nation/jfk/la-jfk-assassination-50-years-later-dto,0,6081459.htmlstory#axzz2x0GNmoPg",11/22/2013,interactive feature,,,"Maloy Moore, Lily Mihalik",national,ProPublica's TimelineSetter,,
Los Angeles Times,Flight from rage: Conflict in the Central African Republic,http://graphics.latimes.com/flight-from-rage/,3/30/2014,"interactive presentation, slide show, graphic, map",,,"Lily Mihalik, Armand Emamdjomeh",national,,,
Los Angeles Times,Who they were: Washington landslide deaths,http://graphics.latimes.com/towergraphic-washington-landslide-victims/,3/31/2014,interactive feature,,,,national,,,
Los Angeles Times,2012 California Propositions,http://elections.latimes.com/voterguide-2012/contributions/,,database,,,"Lorena Iniguez Elebee, Stephanie Ferrell, Robert Greene, Alexandra LeTellier, Maloy Moore, Anthony Pesce, Ben Welsh",national,,,
Los Angeles Times,Promise Zone misses more poverty,http://graphics.latimes.com/responsivemap-la-me-obama-garcetti-promise-zone/,4/6/2014,interactive map,,,"Doug Smith, Matt Moody",national,,,
Los Angeles Times,Tracking the shooter at Ft. Hood,http://graphics.latimes.com/storyboard-tracking-shooter-ft-hood/,4/8/2014,interactive map,,,"Matt Moody, Lorena Iniguez, Raoul Ranoa",national,,,
Los Angeles Times,How to be a writer,http://graphics.latimes.com/how-to-be-a-writer/,2014,game,,,"Paul Duginski, Jon Schleuss",national,,,
Los Angeles Times,Compare MLB team payrolls,http://graphics.latimes.com/mlb-salaries-2014/,4/11/2014,"interactive graphic, table",,,"Armand Emamdjomeh, Mike Hiserman",national,,,
Los Angeles Times,The Last Muslims of Bangui,http://graphics.latimes.com/last-muslims/,5/23/2014,feature,,,Lily Mihalik,national,,,
Los Angeles Times,Map of the violence in Isla Vista,http://www.latimes.com/local/lanow/la-me-g-santa-barbara-shooting-map-20140524-htmlstory.html,5/24/2014,interactive map,,,,national,,,
Los Angeles Times,Statewide maps of California primary election results,http://graphics.latimes.com/calif-primary-election-results-2014-maps/,6/3/2014,"interactive map, live coverage",,,"Lily Mihalik, Anthony Pesce, Ben Welsh",national,,,
Los Angeles Times,Complete California primary election results,http://graphics.latimes.com/calif-primary-election-results-2014/,6/3/2014,"interactive graphic, live coverage",,,"Lily Mihalik, Anthony Pesce, Ben Welsh",national,,,
Los Angeles Times,L.A. County sheriff primary results by precinct,http://graphics.latimes.com/2014-la-sheriff-primary-map/,6/4/2014,interactive map,,,"Jon Schleuss, Cindy Chang, Ben Welsh",national,,,
Los Angeles Times,"The notes Gen. Eisenhower prepared for D-Day, win or lose",http://graphics.latimes.com/eisenhower-dday-messages/,6/5/2014,feature,,,"Maloy Moore, Ben Welsh",national,,,
Los Angeles Times,Foreclosed properties still dragging down neighborhoods,http://www.latimes.com/business/realestate/la-fi-g-foreclosure-registry-map-20140609-htmlstory.html,6/10/2014,interactive map,,,"Tim Logan, Sandra Poindexter, Doug Smith, Thomas Suh Lauder",national,,,
Los Angeles Times,Bike and pedestrian accidents in northeast L.A.,http://graphics.latimes.com/northeast-la-bike-pedestrian-accidents/,7/17/2014,interactive map,,,Armand Emamdjomeh,national,"Leaflet, OpenStreetMap",,
Los Angeles Times,How many passengers are paying to ride the Los Angeles Metro trains?,http://graphics.latimes.com/los-angeles-metro-riders/,7/28/2014,interactive graphic,,,"Laura Nelson, Jon Schleuss",national,,,
Los Angeles Times,"California cities among slowest to recover since recession, study says",http://www.latimes.com/business/la-fi-g-california-cities-lag-in-economic-recovery-20140729-htmlstory.html,7/28/2014,interactive map,,,Thomas Suh Lauder,national,"Leaflet, OpenStreetMap",,
Los Angeles Times,The many faces of Robin Williams,http://graphics.latimes.com/robin-williams/,8/11/2014,interactive feature,,,"Len Degroot, Javier Zarracina, Armand Emamdjomeh",national,,,
Los Angeles Times,"Lead soil testing expands in Boyle Heights, Maywood",http://www.latimes.com/la-me-g-exide-homes-htmlstory.html,8/11/2014,interactive map,,,Jon Schleuss,national,,,
Los Angeles Times,Would you break up the Golden State? Build Your Own,http://ilivehere.latimes.com/build-your-california/,8/11/2014,"interactive map, game",,,"Anthony Pesce, Lily Mihalik",national,,,
Los Angeles Times,Six states by the Six Californias campaign,http://ilivehere.latimes.com/build-your-california/submission-1/,8/11/2014,"interactive map, static graphic",,,"Anthony Pesce, Lily Mihalik",national,,,
Los Angeles Times,189 drought maps reveal just how thirsty California has become,http://www.latimes.com/science/la-me-g-california-drought-map-htmlstory.html,8/6/2014,"interactive map, timeline",,,"Kyle Kim, Thomas Suh Lauder",national,,,
Los Angeles Times,Lakers lineup not-so-merry-go-round,http://www.latimes.com/sports/lakers/la-sp-lakers-starting-lineup-20140108-dto-htmlstory.html,1/8/2014,"interactive graphic, timeline",,,"Jon Schleuss, Mike James",national,,,
Los Angeles Times,Russia invades Ukraine,http://www.latimes.com/la-ukraine-20140828-htmlstory.html,8/28/2014,interactive map,,,"Carol J. Williams, Jon Schleuss, Len De Groot, Raoul Rañoa",national,,,
Los Angeles Times,Rent or own: Where can you afford to live?,http://graphics.latimes.com/rent-or-buy-los-angeles/,8/31/2014,interactive map,,,"Jon Schleuss, Tim Logan",national,"Leaflet, OpenStreetMap",,
Los Angeles Times,Los Angeles cooling centers,http://graphics.latimes.com/la-cooling-centers/,9/13/2014,interactive map,,,Jon Schleuss,national,"Leaflet, OpenStreetMap",,
Los Angeles Times,California pollution risks,http://www.latimes.com/la-me-g-climate-funds-20140922-htmlstory.html,9/23/2014,interactive map,,,"Thomas Suh Lauder, Tony Barboza, Sandra Poindexter, Doug Smith",national,CartoDB,,
Los Angeles Times,California metro area unemployment rate change,http://spreadsheets.latimes.com/california-unemployment-change-2014/,9/25/2014,database,,,,national,,,
Los Angeles Times,L.A. Walks: Ballona Lagoon,http://guides.latimes.com/la-he-walks-ballona-lagoon-marina/,9/16/2014,interactive map,,,Dianne de Guzman,national,,,
Los Angeles Times,Find Obamacare doctors in California,http://graphics.latimes.com/dr-network/,9/28/2014,interactive map,,,"Sandra Poindexter, Doug Smith, Chad Terhune, Ben Welsh",national,Leaflet,,
Los Angeles Times,L.A. Walks: Music Box Steps,http://guides.latimes.com/la-he-walks-music-box-steps/,2014,interactive map,,,Sean Greene,national,,,
Los Angeles Times,Finding Marlowe,http://graphics.latimes.com/finding-marlowe/,2014,"interactive presentation, illustration, static map",,,,national,,,
Los Angeles Times,Marlowe's L.A.,http://guides.latimes.com/marlowes-l/,2014,interactive map,,,Armand Emamdjomeh,national,"Leaflet, OpenStreetMap",,
Los Angeles Times,Election results Races for Congress and governor nationwide,http://graphics.latimes.com/2014-election-results-nationwide/,2014,"landing page, static graphic, interactive graphic, interactive map",,,"Lily Mihalik, Anthony Pesce, Ben Welsh",national,,,
Los Angeles Times,L.A. County’s unclaimed remains of 2011,http://spreadsheets.latimes.com/unclaimed-dead/,11/7/2014,"interactive graphic, database, table",,,"Maloy Moore, Jon Schleuss",national,,,
Los Angeles Times,Hit-and-runs take a rising toll on cyclists,http://graphics.latimes.com/la-bike-hit-and-runs/,11/29/2014,"interactive presentation, interactive map, interactive graphic",,,"Armand Emamdjomeh, Laura J. Nelson, Joseph Serna",national,"Leaflet, OpenStreetMap",,
Los Angeles Times,Campaign finance: Special interest spending in the County races,http://graphics.latimes.com/2014-la-county-campaign-finance/,11/12/2014,interactive graphic,,,"Maloy Moore, Anthony Pesce, Lily Mihalik, Casey Miller, Isabella Sayyah",national,,,
Los Angeles Times,"The Favor | Part 1: Knives, a death, a famous name",http://graphics.latimes.com/nunez-santos/,12/21/2014,"interactive presentation, document",,,Lily Mihalik,national,,,
Los Angeles Times,"The Favor | Part 2: On the eve of a murder trial, a deal is struck. But will it stick?",http://graphics.latimes.com/nunez-santos-part-2/,12/23/2014,"interactive presentation, document, video",,,Lily Mihalik,national,,,
Los Angeles Times,2014: The year in graphics,http://graphics.latimes.com/2014-in-graphics/,2014,interactive feature,,,,national,,,
Los Angeles Times,Promise and Peril in South L.A.,http://projects.latimes.com/south-la-gangs/,2009,interactive feature,,,Ben Welsh,national,,,
Los Angeles Times,L.A.’s aging water pipes; a $1-billion dilemma,http://graphics.latimes.com/la-aging-water-infrastructure/,2/16/2015,"interactive presentation, interactive map, interactive graphic, video",,,"Ben Poston, Priya Krishnakumar, Honest Charley Bodkin",national,"MapBox, OpenStreetMap",,
